"region","year","e_r","e_f","e_m","e_02","e_34","e_58","f_02","f_34","f_58","m_02","m_34","m_58","gva","lag_gva","laglag_gva","laglaglag_gva","lag_r_15_24","lag_r_25_44","lag_r_45_64","lag_pop_02","lag_pop_58","lag_r_f_m_02","lag_r_f_m_58"
"ITH2","2014",65.9,58.4,73.4,47.9,73,80.7,34.7,65,79.5,59.1,81.2,82.1,0.4,0.7,-0.5,0.8,0.155644710160129,0.412383749388155,0.431971540451717,32.7,50.7,1.84507042253521,3.46527777777778
"ITH2","2015",66.1,59.8,72.3,46.4,74.3,80.9,36.1,67.4,79.2,55.5,81.1,83.3,-0.7,0.4,0.7,-0.5,0.157431906839824,0.404030502034336,0.43853759112584,31,50.7,1.80466472303207,3.10429447852761
"ITH2","2016",66,59.1,73,45.9,74.6,81.7,34.7,67.2,79.7,56.1,81.7,84.2,1.6,-0.7,0.4,0.7,0.158770728826855,0.395863063104787,0.445366208068358,30.3,51,1.84756097560976,3.07594936708861
"ITH2","2017",67.6,62.1,73,47.1,74.4,84.7,36.7,69.6,81.5,56.4,79.1,88.9,1.2,1.6,-0.7,0.4,0.160210997015999,0.389784798123182,0.450004204860819,30.8,50.5,1.89846153846154,3.00617283950617
"ITH3","2006",65.3,53.5,76.8,52.4,77.3,80,36.6,69.1,75,68.2,84.9,85.7,1.7,2.8,2.8,1.9,0.13867564092271,0.477578378185498,0.383745980891793,50.6,38.3,2.03012048192771,5.74285714285714
"ITH3","2007",65.7,54,77.1,51.9,77.2,81.4,36.6,68.5,75.5,67.3,85.1,88.1,1.7,1.7,2.8,2.8,0.137971751437617,0.474861683691764,0.387166564870619,49.5,39.1,2.04338842975207,5.48148148148148
"ITH3","2008",66.4,55.7,77,52.7,77.7,80.1,38.3,69.9,73.8,67.1,84.9,87.2,-1.8,1.7,1.7,2.8,0.137599417656213,0.469338586994768,0.393061995349019,47,40.8,2.0479302832244,4.99130434782609
"ITH3","2009",64.6,53.9,75,50.5,75.5,78.6,35.8,67.3,75.7,65.4,83.1,81.9,-5.7,-1.8,1.7,1.7,0.138554775935281,0.464298070281989,0.39714715378273,45.4,41.7,2.02908277404922,4.69421487603306
"ITH3","2010",64.4,53.5,75.1,49.2,75,80,33.9,66.7,75.7,64.6,82.6,85.2,1.9,-5.7,-1.8,1.7,0.139839533398195,0.457379748974158,0.402780717627647,44.3,42.6,2.06526806526807,4.51639344262295
"ITH3","2011",64.9,54.9,74.8,50.7,74.8,79.9,36.6,66.4,76.2,64.5,82.7,84.6,1.7,1.9,-5.7,-1.8,0.140425398053732,0.446992911081017,0.412581690865251,42.4,43.7,2.02631578947368,4.31746031746032
"ITH3","2012",64.9,55,74.8,51.9,73.7,77.8,38.6,64.9,73.1,64.8,82,84.1,-2.9,1.7,1.9,-5.7,0.140565930091876,0.435957473359555,0.423476596548569,42.6,43.4,1.99531615925059,4.416
"ITH3","2013",63.1,53.3,72.7,49.2,71.2,78.6,36.2,61.9,74.6,61.9,79.6,84.1,-0.7,-2.9,1.7,1.9,0.142665439282081,0.428695573006728,0.428638987711191,41.6,44.6,1.98095238095238,4.47107438016529
"ITH3","2014",63.7,54.5,72.9,48.9,72,79.2,35.1,63.9,75.9,62.2,79.4,83.7,0.5,-0.7,-2.9,1.7,0.143829006480729,0.419919316829029,0.436251676690241,40.3,44.8,2.00997506234414,4.1328125
"ITH3","2015",63.6,54,73.2,48.8,71.5,79.8,34.6,63.1,74.3,61.9,79.5,87.8,1.2,0.5,-0.7,-2.9,0.144360384626015,0.411473264873856,0.444166350500129,38.7,45.8,1.97448979591837,3.99236641221374
"ITH3","2016",64.7,55.2,74.3,48.8,73.1,80.8,35.2,63.7,76.9,61.7,81.8,86.6,1.9,1.2,0.5,-0.7,0.145230357490256,0.40206531427921,0.452704328230534,38.5,45.6,1.93467336683417,4.0381679389313
"ITH3","2017",66,57.1,74.9,50.1,73.7,81.9,37.3,64.2,79,62,82.3,86.3,2.1,1.9,1.2,0.5,0.146294493514052,0.392953884008345,0.460751622477603,37.6,46.2,1.93316195372751,3.90298507462687
"ITH4","2006",64.8,54.8,74.6,49.1,76.6,81.3,35.6,69,77,62.8,83.6,86.2,2.6,1,1,-3,0.125066699710947,0.460731256432887,0.414202043856166,46.9,41.1,2.09843400447427,4.69421487603306
"ITH4","2007",65.4,55.7,74.9,50.8,77,76.8,37.6,70,72.2,64.3,83.1,82.5,1.9,2.6,1,1,0.124694927202441,0.458979638060869,0.416325434736689,43.8,42.9,2.05633802816901,4.43548387096774
"ITH4","2008",65.2,55.5,74.7,49.9,76,79.9,35.4,69,75.6,64,82.4,85.9,-2.5,1.9,2.6,1,0.125425455585373,0.454940646871226,0.419633897543401,43.2,43.3,2.05952380952381,4.38709677419355
"ITH4","2009",63.5,54.3,72.5,49,73.9,76.9,35.5,67.8,73,62.9,79.2,82.1,-7.2,-2.5,1.9,2.6,0.126820765383558,0.450636885905493,0.422542348710949,42.2,44.3,2,4.6695652173913
"ITH4","2010",63.6,55.7,71.5,48.3,73.6,79.1,36.9,67.2,76.5,59.7,79.5,82.7,3.2,-7.2,-2.5,1.9,0.128187782920503,0.444327602868623,0.427484614210874,42,45,2.05134474327628,4.68468468468468
"ITH4","2011",64.2,56.8,71.6,49.5,73.9,79.9,38.3,68.4,76.1,60.3,79.3,84.7,0.3,3.2,-7.2,-2.5,0.128781853750847,0.435559846053523,0.43565830019563,40.7,45.6,2.0273631840796,4.46551724137931
"ITH4","2012",63.6,56.2,71.1,47.4,72.4,79.3,36.6,66.4,74.9,58.1,78.1,84.9,-4.3,0.3,3.2,-7.2,0.129400147478439,0.424766118431599,0.445833734089962,41.8,44.7,1.97635933806147,4.61538461538461
"ITH4","2013",63,55.3,70.6,48.5,69.7,79,37.5,62.8,74.5,59,76.1,84.7,0.4,-4.3,0.3,3.2,0.131863435204768,0.419095810609014,0.449040754186218,37.5,45.5,1.99733333333333,3.45098039215686
"ITH4","2014",63.1,55.3,70.9,48.4,69.7,78.8,37.6,61.7,75.5,58.6,77.5,82.9,-0.2,0.4,-4.3,0.3,0.13311937214953,0.411054949909695,0.455825677940775,36.6,46.1,1.99727520435967,3.36774193548387
"ITH4","2015",63.7,55,72.2,47.1,71.5,78.4,35.6,63.4,72.6,58.1,79.1,85.6,2,-0.2,0.4,-4.3,0.133491550157027,0.404509698786499,0.461998751056474,35.4,47.4,1.96666666666667,3.27848101265823
"ITH4","2016",64.7,57,72.3,48.3,72.1,78.9,39.5,63.8,73.6,56.7,79.9,85.8,-0.1,2,-0.2,0.4,0.134409663439855,0.396160508271837,0.469429828288308,34.5,47.8,1.99135446685879,3.21019108280255
"ITH4","2017",65.7,58.4,73,50.1,72.7,77.7,40.7,64.6,73.4,58.9,80.1,83.8,1.8,-0.1,2,-0.2,0.136226800725235,0.38673215757376,0.477041041701005,33.5,49.1,2.0059880239521,3.16883116883117
"ITH5","2006",69.4,61.6,77.1,57.5,78.1,83.1,44.7,72.6,79.8,68.9,84,86.9,3.5,1.8,1.8,0,0.123897964930072,0.475848805855234,0.400253229214694,46.3,40.3,1.94327731092437,4.74803149606299
"ITH5","2007",70.2,62,78.3,58.1,78.7,83.2,44.7,73.1,78.1,70,84.5,89.9,2.5,3.5,1.8,1.8,0.123559652411431,0.473992120907388,0.402448226681181,44.7,41.1,1.90831556503198,4.60769230769231
"ITH5","2008",70.2,62.3,78,57.7,78.6,82.7,44.3,73.1,77.8,69.3,84.5,89,-0.7,2.5,3.5,1.8,0.123807228179536,0.46963347215863,0.406559299661835,43.3,42,1.88671023965142,4.5859375
"ITH5","2009",68.4,61.5,75.3,55.7,76.1,82.2,44.6,70.8,77.9,65.8,81.3,87.9,-6.9,-0.7,2.5,3.5,0.12487835936572,0.465368846865231,0.409752793769048,42.1,42,1.86917960088692,4.19858156028369
"ITH5","2010",67.3,60,74.7,53.9,75.4,81,41.3,69.8,78.4,65.4,81,84.6,2.3,-6.9,-0.7,2.5,0.1266224770582,0.459638764168649,0.413738758773151,40.8,42.8,1.91100702576112,3.96527777777778
"ITH5","2011",67.8,60.9,74.8,54.1,75.8,81,41.7,70.3,78.2,65,81.5,84.9,2.7,2.3,-6.9,-0.7,0.127985312678955,0.450489081403729,0.421525605917315,39.9,44,1.90909090909091,4.00719424460432
"ITH5","2012",67.5,61.4,73.7,53.7,74.5,82.4,43,69.3,79.2,63.2,79.8,86.6,-2.6,2.7,2.3,-6.9,0.128843834817669,0.441005330906629,0.430150834275702,38.9,43.8,1.87710843373494,3.80405405405405
"ITH5","2013",66.2,59.7,72.9,52.8,72.3,81.8,41.4,66.2,78.4,62.4,78.7,86.5,-0.5,-2.6,2.7,2.3,0.130713355842327,0.435382056558726,0.433904587598947,37.8,44.3,1.86666666666667,3.62987012987013
"ITH5","2014",66.3,59.1,73.5,52.5,72.3,80.6,40.1,65.8,77.1,63.2,79,85.2,1.1,-0.5,-2.6,2.7,0.13187527270685,0.42871928942855,0.439405437864599,36.6,45.5,1.82338308457711,3.66225165562914
"ITH5","2015",66.7,59.7,73.8,52.6,72.7,80.7,40.7,65.7,77.2,62.7,79.8,85.6,0.6,1.1,-0.5,-2.6,0.133353661960518,0.422554327545361,0.444092010494121,35.4,45.8,1.83678756476684,3.3680981595092
"ITH5","2016",68.4,62.2,74.7,53.7,74.2,82.6,42.5,68,79.8,63.2,80.4,86.7,1.8,0.6,1.1,-0.5,0.134306736345131,0.413864489072113,0.451828774582756,34.6,45.1,1.84042553191489,3.14857142857143
"ITH5","2017",68.6,62.1,75.2,54.3,73.9,82.5,42.9,66.9,80.5,64,80.9,85.2,2.3,1.8,0.6,1.1,0.135840943080094,0.405393457117595,0.458765599802311,33.6,45.7,1.82384823848238,3.10857142857143
"ITI1","2006",64.7,55,74.5,54,73.4,78.7,39.2,67.4,72.8,67.9,79.7,85.6,2.3,1.5,1.5,0.3,0.132286252719892,0.459478491933337,0.408235255346772,50.1,36.4,1.9705304518664,4.9765625
"ITI1","2007",64.7,55.5,73.9,55,72.7,78.8,41,66.1,74.2,67.6,79.8,84.8,1.7,2.3,1.5,1.5,0.131758021777014,0.458086620100835,0.410155358122151,48.1,37.3,1.9375,4.62043795620438
"ITI1","2008",65.3,56.2,74.5,54.7,73.1,80.5,40.3,65.9,77.6,67.6,80.8,84.4,-1.1,1.7,2.3,1.5,0.131262314319117,0.454028646508013,0.41470903917287,49.3,36,1.90173410404624,4.93181818181818
"ITI1","2009",64.7,55.5,74.1,53.5,72.4,80.9,39.5,64.4,77.8,66.3,80.7,85.3,-4,-1.1,1.7,2.3,0.131883992271908,0.449968807002774,0.418147200725318,47.4,37.1,1.88844621513944,4.8030303030303
"ITI1","2010",63.7,54.4,73.2,53.2,70.3,80.1,38.4,62.9,77.5,66.8,78.1,83.7,1.1,-4,-1.1,1.7,0.132461019139809,0.444313486552634,0.423225494307557,45.6,39.5,1.89211618257261,4.765625
"ITI1","2011",63.6,54.6,72.8,52.8,70,80.5,38,63,77,66.1,77.4,85.2,1,1.1,-4,-1.1,0.133124206662321,0.435795396068476,0.431080397269203,45.1,39.6,1.89705882352941,4.57894736842105
"ITI1","2012",63.7,55.3,72.4,53.2,70.2,78.2,39.1,63.7,74.3,65.5,77.3,83.6,-1.5,1,1.1,-4,0.133327364395514,0.427857175598582,0.438815460005903,44.6,39.2,1.87605042016807,4.42446043165468
"ITI1","2013",63.7,56.3,71.3,52.5,70.5,77.3,39.8,64.7,74.4,63.8,76.8,81.5,-1.7,-1.5,1,1.1,0.13461049850094,0.423410570159535,0.441978931339525,43.5,39.5,1.85138004246285,4.27083333333333
"ITI1","2014",63.8,56.9,70.9,51.5,70,79.6,39.5,64.2,76.7,62.2,76.1,83.4,0.9,-1.7,-1.5,1,0.135404429641678,0.417644552883312,0.44695101747501,42.1,41,1.8669623059867,4.08904109589041
"ITI1","2015",64.8,58.5,71.2,52.6,69.7,80.7,42.3,63.2,79.5,61.9,76.6,82.3,0,0.9,-1.7,-1.5,0.13540353759825,0.41308025166989,0.45151621073186,40,42.6,1.86279069767442,3.81045751633987
"ITI1","2016",65.3,58.4,72.4,53.2,69.7,80.7,41.8,62.6,77.4,62.8,77.3,85.3,0.9,0,0.9,-1.7,0.135826732990329,0.405353429687667,0.458819837322004,37.6,43.1,1.8894472361809,3.31395348837209
"ITI1","2017",66,59.9,72.3,52.6,70.9,81.5,40.2,64.9,80.2,62.9,77.4,83.3,1.3,0.9,0,0.9,0.13659580575985,0.398266432153699,0.465137762086451,36.3,43.4,1.81296758104738,3.27840909090909
"ITI2","2006",62.8,53.7,72,46.9,72.9,78.3,33.9,64.7,75.9,60,80.3,82.1,2,1.3,1.3,0.4,0.146151771511605,0.453199105391685,0.40064912309671,41.6,44.3,2.05940594059406,4.20634920634921
"ITI2","2007",64.6,55.6,73.7,50.4,74.3,75.2,37.3,66.8,72.2,63.6,80.9,79.9,0.9,2,1.3,1.3,0.144679884027373,0.45200184735158,0.403318268621047,40.4,44.5,2.02,4.27868852459016
"ITI2","2008",65.3,56.7,74.1,51.4,73.5,78.7,38.3,66.3,76,64.5,80.1,82.8,-1.2,0.9,2,1.3,0.143121974475576,0.448626595276515,0.40825143024791,40,45.1,2.01259445843829,4.36440677966102
"ITI2","2009",62.9,53.3,72.6,47.5,71.3,77.3,34.5,62.3,72.3,60.4,79.6,85.3,-7.8,-1.2,0.9,2,0.143576502603705,0.446111088996407,0.410312408399889,38.9,45.9,1.98724489795918,4.21311475409836
"ITI2","2010",62.6,53,72.5,46.2,70.7,78.6,33.4,62,70.8,58.6,79,90.4,1.8,-7.8,-1.2,0.9,0.143189759706108,0.442767864189824,0.414042376104068,37.5,46.6,1.98677248677249,4.024
"ITI2","2011",62.2,53.4,71.4,47,68.8,77.3,35.1,61.1,68.9,58.7,76,90.7,-0.6,1.8,-7.8,-1.2,0.143192517620575,0.435378719526902,0.421428762852523,35.8,47.4,1.97245179063361,3.6304347826087
"ITI2","2012",61.5,53.3,69.9,46,68.9,73,34.2,61.9,67.5,57.8,75.4,81.7,-4.1,-0.6,1.8,-7.8,0.143107376815722,0.427686200512674,0.429206422671604,33.9,49.3,1.96521739130435,3.53676470588235
"ITI2","2013",60.9,53.7,68.4,46.1,67.5,73.8,34.4,61.5,69.5,57.6,73.1,80.3,-2.7,-4.1,-0.6,1.8,0.143239431332486,0.423633344237621,0.433127224429893,32.9,48.2,1.96130952380952,3.19607843137255
